input_text,target_text
translate question to dbpedia path: Where is the successor of john waldo from? | Entities possibly involved: dbr:John_B._Waldo,[VAR1] >> dbp:state >> [ANS] [SEP] [VAR1] >> dbp:successor >> dbr:John_B._Waldo
translate question to dbpedia path: How many awards have screenwriters won? | Entities possibly involved: dbr:Screenwriter,COUNT >> [VAR1] >> dbo:award >> [ANS] [SEP] [VAR1] >> dbo:occupation >> dbr:Screenwriter
"translate question to dbpedia path: What are the houses of the Parliament Security Services and Parliament of India ? | Entities possibly involved: dbr:Parliament_of_India, dbr:Parliament_Security_Services",dbr:Parliament_Security_Services >> dbp:houses >> [ANS] [SEP] dbr:Parliament_of_India >> dbp:houses >> [ANS]
translate question to dbpedia path: How many owners are there of things located in Alabama? | Entities possibly involved: dbr:Alabama,COUNT >> [VAR1] >> dbo:city >> dbr:Alabama [SEP] [VAR1] >> dbo:owner >> [ANS]
"translate question to dbpedia path: Which writer of A literary Nightmare also extended the work of The Apple tree ? | Entities possibly involved: dbr:A_Literary_Nightmare, dbr:The_Apple_Tree",dbr:A_Literary_Nightmare >> dbo:author >> [ANS] [SEP] dbr:The_Apple_Tree >> dbo:basedOn >> [ANS]
"translate question to dbpedia path: Who collaborated with Johnny Cash and Kris Kristofferson ? | Entities possibly involved: dbr:Kris_Kristofferson, dbr:Johnny_Cash",[ANS] >> dbp:associatedActs >> dbr:Johnny_Cash [SEP] [ANS] >> dbp:associatedActs >> dbr:Kris_Kristofferson
translate question to dbpedia path: What is the television show whose opening theme is Where Everybody Knows Your Name? | Entities possibly involved: dbr:Where_Everybody_Knows_Your_Name,[ANS] >> dbo:openingTheme >> dbr:Where_Everybody_Knows_Your_Name [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow
"translate question to dbpedia path: How many companies were founded in Denton, texas? | Entities possibly involved: dbr:Denton_County,_Texas","COUNT >> [ANS] >> dbo:foundationPlace >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Company [SEP] [VAR1] >> dbo:part >> dbr:Denton_County,_Texas"
translate question to dbpedia path: Of which countries  does Viveka Babajee have citizenship? | Entities possibly involved: dbr:Viveka_Babajee,dbr:Viveka_Babajee >> dbp:citizenship >> [ANS]
"translate question to dbpedia path: Which club of perianne Lones is also the home town of the Kady O'Malley ? | Entities possibly involved: dbr:Kady_O'Malley, dbr:Perianne_Jones",dbr:Kady_O'Malley >> dbp:homeTown >> [ANS] [SEP] dbr:Perianne_Jones >> dbp:club >> [ANS]
translate question to dbpedia path: Where are the shrines of the saints who were beatified by Pope Pius XI? | Entities possibly involved: dbr:Pope_Pius_XI,[VAR1] >> dbo:majorShrine >> [ANS] [SEP] [VAR1] >> dbp:beatifiedBy >> dbr:Pope_Pius_XI [SEP] [VAR1] >> rdf:type >> dbo:Saint
translate question to dbpedia path: What is the ethicity of Ted Falon? | Entities possibly involved: dbr:Ted_Failon,dbr:Ted_Failon >> dbo:ethnicity >> [ANS]
translate question to dbpedia path: By what person of which political party is Balangir district led? | Entities possibly involved: dbr:Balangir_district,dbr:Balangir_district >> dbo:leaderName >> [ANS]
translate question to dbpedia path: Who is the political figure whose military branch is Colonial troops? | Entities possibly involved: dbr:Colonial_troops,[ANS] >> dbo:militaryBranch >> dbr:Colonial_troops
translate question to dbpedia path: Foxy Brown was associated with which band? | Entities possibly involved: dbr:Foxy_Brown_(rapper),[ANS] >> dbo:associatedBand >> dbr:Foxy_Brown_(rapper)
"translate question to dbpedia path: Which creation of Josh Friedman was portrayed in Terminator 2 ? | Entities possibly involved: dbr:Josh_Friedman, dbr:Terminator_2:_Judgment_Day",[ANS] >> dbo:portrayer >> dbr:Terminator_2:_Judgment_Day [SEP] [ANS] >> dbp:creator >> dbr:Josh_Friedman
"translate question to dbpedia path: What are some common games played in PATTS college of aeronautics and Jamiatu muslim mindanao? | Entities possibly involved: dbr:PATTS_College_of_Aeronautics, dbr:Jamiatu_Muslim_Mindanao",dbr:Jamiatu_Muslim_Mindanao >> dbp:athletics >> [ANS] [SEP] dbr:PATTS_College_of_Aeronautics >> dbp:athletics >> [ANS]
translate question to dbpedia path: Of how many battles is Chickasaw Campaign of 1736 consisted? | Entities possibly involved: dbr:Chickasaw_Campaign_of_1736,dbr:Chickasaw_Campaign_of_1736 >> dbp:combatant >> [ANS]
translate question to dbpedia path: In which country is there a political party whose leader is Jose Cha Cha Jimenez? | Entities possibly involved: dbr:Jose_Cha_Cha_Jimenez,[VAR1] >> dbp:international >> [ANS] [SEP] [VAR1] >> dbp:leader >> dbr:Jose_Cha_Cha_Jimenez [SEP] [VAR1] >> rdf:type >> dbo:PoliticalParty
translate question to dbpedia path: Which movies' composers have won a BAFTA for film music? | Entities possibly involved: dbr:BAFTA_Award_for_Best_Film_Music,[ANS] >> dbo:musicComposer >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Film [SEP] [VAR1] >> dbo:award >> dbr:BAFTA_Award_for_Best_Film_Music
translate question to dbpedia path: What kind of things are on the radio stations affiliated with the Baltimore Ravens? | Entities possibly involved: dbr:Baltimore_Ravens,[VAR1] >> dbo:programmeFormat >> [ANS] [SEP] [VAR1] >> dbp:affiliations >> dbr:Baltimore_Ravens [SEP] [VAR1] >> rdf:type >> dbo:RadioStation
"translate question to dbpedia path: Which work institue of andrew Schally belongs to WTUL ? | Entities possibly involved: dbr:Andrew_Schally, dbr:WTUL",dbr:Andrew_Schally >> dbp:workInstitutions >> [ANS] [SEP] dbr:WTUL >> dbp:owner >> [ANS]
"translate question to dbpedia path: Who is the author of Heroman is also the author of Karakuri Dji Ultimo ? | Entities possibly involved: dbr:Heroman, dbr:Karakuri_Dôji_Ultimo",dbr:Heroman >> dbp:author >> [ANS] [SEP] dbr:Karakuri_Dôji_Ultimo >> dbo:author >> [ANS]
"translate question to dbpedia path: Name the common sports played at Polytechnic University of Philippines San Juan and Islamic Azad University? | Entities possibly involved: dbr:Islamic_Azad_University_Central_Tehran_Branch, dbr:Polytechnic_University_of_the_Philippines_San_Juan",dbr:Islamic_Azad_University_Central_Tehran_Branch >> dbo:sport >> [ANS] [SEP] dbr:Polytechnic_University_of_the_Philippines_San_Juan >> dbo:sport >> [ANS]
translate question to dbpedia path: What organization is the parent of Greenpeace Nordic? | Entities possibly involved: dbr:Greenpeace_Nordic,dbr:Greenpeace_Nordic >> dbo:parentOrganisation >> [ANS]
translate question to dbpedia path: Of what all has David Ian Salter been an editor of? | Entities possibly involved: dbr:David_Ian_Salter,[ANS] >> dbp:editing >> dbr:David_Ian_Salter
translate question to dbpedia path: How many | Entities possibly involved: dbr:Chicago_Bulls,COUNT >> [ANS] >> dbp:team >> dbr:Chicago_Bulls
"translate question to dbpedia path: What is the place of birth of the Kira Plastinina and Sergey Ryazansky | Entities possibly involved: dbr:Sergey_Ryazansky, dbr:Kira_Plastinina",dbr:Kira_Plastinina >> dbp:placeOfBirth >> [ANS] [SEP] dbr:Sergey_Ryazansky >> dbp:placeOfBirth >> [ANS]
"translate question to dbpedia path: Name the river whose mouth mountain is Essex and river mouth is North Sea? | Entities possibly involved: dbr:North_Sea, dbr:Essex",[ANS] >> dbo:mouthMountain >> dbr:Essex [SEP] [ANS] >> dbo:riverMouth >> dbr:North_Sea [SEP] [ANS] >> rdf:type >> dbo:River
"translate question to dbpedia path: What is the products of the BBC Multimedia and series of the The Last Resort (Doctor Who) | Entities possibly involved: dbr:BBC_Multimedia, dbr:The_Last_Resort_(Doctor_Who)",dbr:BBC_Multimedia >> dbp:products >> [ANS] [SEP] dbr:The_Last_Resort_(Doctor_Who) >> dbo:series >> [ANS]
"translate question to dbpedia path: Which mascot of Celal Bayer university is also the nickname of kore Presbyterian Theological Seminar ? | Entities possibly involved: dbr:Celal_Bayar_University, dbr:Korea_Presbyterian_Theological_Seminary",dbr:Celal_Bayar_University >> dbp:mascot >> [ANS] [SEP] dbr:Korea_Presbyterian_Theological_Seminary >> dbp:nickname >> [ANS]
translate question to dbpedia path: In how many countries do the rivers start which end at the Caspian Sea? | Entities possibly involved: dbr:Caspian_Sea,COUNT >> [ANS] >> rdf:type >> dbo:Country [SEP] [VAR1] >> dbo:riverMouth >> dbr:Caspian_Sea [SEP] [VAR1] >> dbo:sourceCountry >> [ANS]
"translate question to dbpedia path: Who is the leader of the Kriminalpolizei and Ordnungspolizei? | Entities possibly involved: dbr:Ordnungspolizei, dbr:Kriminalpolizei",dbr:Kriminalpolizei >> dbo:leader >> [ANS] [SEP] dbr:Ordnungspolizei >> dbo:leader >> [ANS]
"translate question to dbpedia path: What award has been given to Roy Walker as well as Walt Disney? | Entities possibly involved: dbr:Walt_Disney, dbr:Roy_Walker_(production_designer)",dbr:Roy_Walker_(production_designer) >> dbo:award >> [ANS] [SEP] dbr:Walt_Disney >> dbo:award >> [ANS]
"translate question to dbpedia path: Give the total number of places to which airlines go, who also go to Glasgow? | Entities possibly involved: dbr:Glasgow_Airport",COUNT >> [ANS] >> rdf:type >> dbo:Place [SEP] [VAR1] >> dbo:targetAirport >> dbr:Glasgow_Airport [SEP] [VAR1] >> dbp:destinations >> [ANS]
"translate question to dbpedia path: What is the death place of the Marina Pankova and Viktor Ulyanich? | Entities possibly involved: dbr:Marina_Pankova, dbr:Viktor_Ulyanich",dbr:Marina_Pankova >> dbo:deathPlace >> [ANS] [SEP] dbr:Viktor_Ulyanich >> dbo:deathPlace >> [ANS]
translate question to dbpedia path: Who was the PM under which William Deane served? | Entities possibly involved: dbr:William_Deane,dbr:William_Deane >> dbo:primeMinister >> [ANS]
"translate question to dbpedia path: Which leader of Trump Entertainment Resorts is a relative of Maryanne Barry? | Entities possibly involved: dbr:Maryanne_Trump_Barry, dbr:Trump_Entertainment_Resorts",dbr:Maryanne_Trump_Barry >> dbo:relation >> [ANS] [SEP] dbr:Trump_Entertainment_Resorts >> dbo:keyPerson >> [ANS]
translate question to dbpedia path: In which states can I find Truss bridges? | Entities possibly involved: dbr:Truss_bridge,[VAR1] >> dbo:state >> [ANS] [SEP] [VAR1] >> dbp:style >> dbr:Truss_bridge [SEP] [VAR1] >> rdf:type >> dbo:Bridge
translate question to dbpedia path: Which awards have Puerto Ricons won? | Entities possibly involved: dbr:Puerto_Rico,[VAR1] >> dbo:ethnicity >> dbr:Puerto_Rico [SEP] [VAR1] >> dbp:awards >> [ANS]
translate question to dbpedia path: Where is the rival school of Somerset Berkeley Regional High school? | Entities possibly involved: dbr:Somerset_Berkley_Regional_High_School,[VAR1] >> dbo:region >> [ANS] [SEP] [VAR1] >> dbo:rival >> dbr:Somerset_Berkley_Regional_High_School [SEP] [VAR1] >> rdf:type >> dbo:School
translate question to dbpedia path: What products are made by Tehran based companies? | Entities possibly involved: dbr:Tehran,[VAR1] >> dbo:product >> [ANS] [SEP] [VAR1] >> dbp:location >> dbr:Tehran [SEP] [VAR1] >> rdf:type >> dbo:Company
translate question to dbpedia path: Count number of people who follow a religion which has an important office in Gold Base ? | Entities possibly involved: dbr:Gold_Base,COUNT >> [ANS] >> dbo:religion >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Person [SEP] [VAR1] >> dbp:headquarters >> dbr:Gold_Base
translate question to dbpedia path: In which areas can we find the networks owned by the govt of Mauritius? | Entities possibly involved: dbr:Government_of_Mauritius,[VAR1] >> dbo:owningCompany >> dbr:Government_of_Mauritius [SEP] [VAR1] >> dbp:broadcastArea >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:BroadcastNetwork
"translate question to dbpedia path: What is the profession of the William Luther Hill and also the office of the Richard Coke ? | Entities possibly involved: dbr:William_Luther_Hill, dbr:Richard_Coke",dbr:Richard_Coke >> dbp:office >> [ANS] [SEP] dbr:William_Luther_Hill >> dbo:profession >> [ANS]
"translate question to dbpedia path: What's the religion of the winner of china election of 2008? | Entities possibly involved: dbr:Republic_of_China_legislative_election,_2008","[VAR1] >> dbo:religion >> [ANS] [SEP] dbr:Republic_of_China_legislative_election,_2008 >> dbp:leader >> [VAR1]"
translate question to dbpedia path: What is the city nearest to the historic place whose architect is Joseph Dion? | Entities possibly involved: dbr:Joseph_Dion,[VAR1] >> dbo:nearestCity >> [ANS] [SEP] [VAR1] >> dbp:architect >> dbr:Joseph_Dion [SEP] [VAR1] >> rdf:type >> dbo:HistoricPlace
translate question to dbpedia path: Who is the father of Edith Vonnegut and is also a writer? | Entities possibly involved: dbr:Edith_Vonnegut,[ANS] >> dbo:child >> dbr:Edith_Vonnegut [SEP] [ANS] >> rdf:type >> dbo:Writer
"translate question to dbpedia path: was Charlemagne canonized by antipope pachal 3? | Entities possibly involved: dbr:Charlemagne, dbr:Antipope_Paschal_III",ASK >> dbr:Charlemagne >> dbp:canonizedBy >> dbr:Antipope_Paschal_III
translate question to dbpedia path: How many basketball players studied in the Midland College? | Entities possibly involved: dbr:Midland_College,COUNT >> [ANS] >> dbo:college >> dbr:Midland_College [SEP] [ANS] >> rdf:type >> dbo:BasketballPlayer
translate question to dbpedia path: List all the collaborators of the artist which has collaborated with sanremo Music Festival ? | Entities possibly involved: dbr:Sanremo_Music_Festival,[VAR1] >> dbo:associatedMusicalArtist >> [ANS] [SEP] [VAR1] >> dbo:associatedMusicalArtist >> dbr:Sanremo_Music_Festival [SEP] [VAR1] >> rdf:type >> dbo:Artist
"translate question to dbpedia path: Who was the president under whom, a governor participated in Shay's rebellion? | Entities possibly involved: dbr:Shays'_Rebellion",[VAR1] >> dbo:battle >> dbr:Shays'_Rebellion [SEP] [VAR1] >> dbp:president >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Governor
translate question to dbpedia path: Which actors have performed in plays performed in New York? | Entities possibly involved: dbr:New_York_City,[VAR1] >> dbp:place >> dbr:New_York_City [SEP] [VAR1] >> dbp:starring >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Play
translate question to dbpedia path: Who is the editor of Hearth and Home ? | Entities possibly involved: dbr:Hearth_and_Home,dbr:Hearth_and_Home >> dbo:editor >> [ANS]
translate question to dbpedia path: List the books by the authors buried in the Convent of the Barefoot Trinitarians? | Entities possibly involved: dbr:Convent_of_the_Barefoot_Trinitarians,[ANS] >> dbo:author >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Book [SEP] [VAR1] >> dbo:restingPlace >> dbr:Convent_of_the_Barefoot_Trinitarians
translate question to dbpedia path: How many game series exist for iOS? | Entities possibly involved: dbr:IOS,COUNT >> [VAR1] >> dbo:computingPlatform >> dbr:IOS [SEP] [VAR1] >> dbo:series >> [ANS]
translate question to dbpedia path: Where does Manu cornet work? | Entities possibly involved: dbr:Manu_Cornet,dbr:Manu_Cornet >> dbp:employer >> [ANS]
"translate question to dbpedia path: Which awards did the creator of A Barrel of Laughs, a Vale of Tears won ? | Entities possibly involved: dbr:A_Barrel_of_Laughs,_a_Vale_of_Tears","[VAR1] >> dbo:award >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:ComicsCreator [SEP] dbr:A_Barrel_of_Laughs,_a_Vale_of_Tears >> dbo:author >> [VAR1]"
translate question to dbpedia path: In how many different places were the people born who are members of National Museum of Racing and Hall of Fame? | Entities possibly involved: dbr:National_Museum_of_Racing_and_Hall_of_Fame,COUNT >> [ANS] >> rdf:type >> dbo:Place [SEP] [VAR1] >> dbo:honours >> dbr:National_Museum_of_Racing_and_Hall_of_Fame [SEP] [VAR1] >> dbp:birthPlace >> [ANS]
"translate question to dbpedia path: Was einstein a doctoral student of Alfred Kleiner? | Entities possibly involved: dbr:Alfred_Kleiner, dbr:Albert_Einstein",ASK >> dbr:Alfred_Kleiner >> dbo:doctoralStudent >> dbr:Albert_Einstein
translate question to dbpedia path: What is the source country of reg Lake ? | Entities possibly involved: dbr:Üüreg_Lake,dbr:Üüreg_Lake >> dbo:sourceCountry >> [ANS]
translate question to dbpedia path: Which hockey teams have had people playing as Defenceman? | Entities possibly involved: dbr:Defenceman,[VAR1] >> dbp:playedFor >> [ANS] [SEP] [VAR1] >> dbp:position >> dbr:Defenceman [SEP] [VAR1] >> rdf:type >> dbo:IceHockeyPlayer
translate question to dbpedia path: which president was served by Joseph Stiglitz? | Entities possibly involved: dbr:Joseph_Stiglitz,dbr:Joseph_Stiglitz >> dbp:president >> [ANS]
