input_text,target_text
"translate question to dbpedia path: Entities possibly involved: dbr:12th_Field_Artillery_Regiment, dbr:Colorado | Question: Was 12th Field Artillery Regiment garrisoned at colorado?",ASK >> dbr:12th_Field_Artillery_Regiment >> dbo:garrison >> dbr:Colorado
translate question to dbpedia path: Entities possibly involved: dbr:Virtual_Console | Question: What are some games availible on nintendo's virtual console?,[ANS] >> dbo:computingPlatform >> dbr:Virtual_Console [SEP] [ANS] >> rdf:type >> dbo:VideoGame
translate question to dbpedia path: Entities possibly involved: dbr:Kala_Pani_(1958_film) | Question: Where did the film director of Kala Pani die?,[VAR1] >> dbo:deathPlace >> [ANS] [SEP] dbr:Kala_Pani_(1958_film) >> dbo:director >> [VAR1]
translate question to dbpedia path: Entities possibly involved: dbr:Red_hair | Question: What are the death place of the models whose hair color was Red?,[VAR1] >> dbp:deathPlace >> [ANS] [SEP] [VAR1] >> dbp:hairColor >> dbr:Red_hair [SEP] [VAR1] >> rdf:type >> dbo:Model
translate question to dbpedia path: Entities possibly involved: dbr:Miluk_language | Question: To which region does the Miluk language belong?,dbr:Miluk_language >> dbp:region >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Port_of_Tilbury | Question: What is the Ceremonial County of Port of Tilbury ?,dbr:Port_of_Tilbury >> dbo:ceremonialCounty >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Murray_Gold, dbr:C._E._Webber | Question: What is the television show whose sculptor is C. E. Webber and composed by Murray Gold?",[ANS] >> dbo:composer >> dbr:Murray_Gold [SEP] [ANS] >> dbo:creator >> dbr:C._E._Webber [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow
translate question to dbpedia path: Entities possibly involved: dbr:World_Series_of_Poker | Question: Who created the world series of Poker?,dbr:World_Series_of_Poker >> dbp:founded >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Ted_Osborne | Question: Which fictional character's relatives were made by Ted Osborne?,[ANS] >> dbp:relatives >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:FictionalCharacter [SEP] [VAR1] >> dbo:creator >> dbr:Ted_Osborne
translate question to dbpedia path: Entities possibly involved: dbr:Artisan_Entertainment | Question: Who are the stars of the movies which are distributed by Artisan Entertainment ?,[VAR1] >> dbo:starring >> [ANS] [SEP] [VAR1] >> dbp:distributor >> dbr:Artisan_Entertainment [SEP] [VAR1] >> rdf:type >> dbo:Film
translate question to dbpedia path: Entities possibly involved: dbr:Second_lieutenant | Question: Count the different religions followed by Second Lieutenants in military.,COUNT >> [VAR1] >> dbo:militaryRank >> dbr:Second_lieutenant [SEP] [VAR1] >> dbo:religion >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Moordener_Kill | Question: Name the river mouth of Moordener Kill ?,dbr:Moordener_Kill >> dbo:riverMouth >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:HBO | Question: List the producer of the TV shows whose company is HBO.,[VAR1] >> dbo:company >> dbr:HBO [SEP] [VAR1] >> dbo:producer >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:TelevisionShow
"translate question to dbpedia path: Entities possibly involved: dbr:Erik_Jendresen, dbr:Playtone | Question: What is the television show whose company is Playtone and written by Erik Jendresen?",[ANS] >> dbo:company >> dbr:Playtone [SEP] [ANS] >> dbp:writer >> dbr:Erik_Jendresen [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow
translate question to dbpedia path: Entities possibly involved: dbr:Public_Transport_Authority_(Western_Australia) | Question: What railway lines go through the stations maintained by Western Australian Public Transport Authority?,[VAR1] >> dbo:owningOrganisation >> dbr:Public_Transport_Authority_(Western_Australia) [SEP] [VAR1] >> dbo:servingRailwayLine >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Station
translate question to dbpedia path: Entities possibly involved: dbr:United_States | Question: How many publisher have been founded by american citizens?,COUNT >> [ANS] >> dbo:founder >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Publisher [SEP] [VAR1] >> dbo:stateOfOrigin >> dbr:United_States
translate question to dbpedia path: Entities possibly involved: dbr:Pacific_Ocean | Question: How many other region served are there of the companies which serves  Pacific Ocean ?,COUNT >> [VAR1] >> dbo:regionServed >> [ANS] [SEP] [VAR1] >> dbo:regionServed >> dbr:Pacific_Ocean
translate question to dbpedia path: Entities possibly involved: dbr:Upper_Neretva | Question: How many countries surround the sea into which the Upper Neratva flow?,COUNT >> [VAR1] >> dbo:country >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Sea [SEP] dbr:Upper_Neretva >> dbo:riverMouth >> [VAR1]
translate question to dbpedia path: Entities possibly involved: dbr:Indian_Ocean | Question: How many rivers end in the Indian Ocean?,COUNT >> [ANS] >> dbo:riverMouth >> dbr:Indian_Ocean [SEP] [ANS] >> rdf:type >> dbo:River
translate question to dbpedia path: Entities possibly involved: dbr:Cobham_Training_Centre | Question: Who is owner of the soccer club which owns the Cobham Training Centre?,[VAR1] >> dbp:owner >> [ANS] [SEP] dbr:Cobham_Training_Centre >> dbp:owner >> [VAR1]
translate question to dbpedia path: Entities possibly involved: dbr:Sweden | Question: List some things that Swedish people have become famous for?,[VAR1] >> dbo:knownFor >> [ANS] [SEP] [VAR1] >> dbo:stateOfOrigin >> dbr:Sweden
"translate question to dbpedia path: Entities possibly involved: dbr:Geneva, dbr:Esther_Alder | Question: Is Esther Alder the mayor of Geneva?",ASK >> dbr:Geneva >> dbp:mayor >> dbr:Esther_Alder
translate question to dbpedia path: Entities possibly involved: dbr:ABC_Records | Question: Which shows have voices from people signed up with ABC Records?,[ANS] >> dbp:voices >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow [SEP] [VAR1] >> dbp:label >> dbr:ABC_Records
"translate question to dbpedia path: Entities possibly involved: dbr:National_Archaeological_Museum_(Florence), dbr:Chimera_of_Arezzo | Question: Is National Archaeological Museum (Florence) the museum of Chimera of Arezzo?",ASK >> dbr:Chimera_of_Arezzo >> dbp:museum >> dbr:National_Archaeological_Museum_(Florence)
"translate question to dbpedia path: Entities possibly involved: dbr:United_World_College_of_Costa_Rica, dbr:United_World_Colleges | Question: Who is the President of the United World College of Costa Rica and United World Colleges ?",dbr:United_World_College_of_Costa_Rica >> dbp:president >> [ANS] [SEP] dbr:United_World_Colleges >> dbp:president >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Musée_d'Orsay | Question: How many artists' works are in Muse d'Orsay?,COUNT >> [ANS] >> rdf:type >> dbo:Artist [SEP] [VAR1] >> dbp:artist >> [ANS] [SEP] [VAR1] >> dbp:museum >> dbr:Musée_d'Orsay
translate question to dbpedia path: Entities possibly involved: dbr:WWE | Question: Whose wife is a presenter at WWE?,[ANS] >> dbo:spouse >> [VAR1] [SEP] [VAR1] >> dbp:presenter >> dbr:WWE
translate question to dbpedia path: Entities possibly involved: dbr:The_CW | Question: Give me a count of everything owned by the network whose sister name is The CW?,COUNT >> [ANS] >> dbp:network >> [VAR1] [SEP] [VAR1] >> dbp:sisterNames >> dbr:The_CW
translate question to dbpedia path: Entities possibly involved: dbr:Herzogenaurach | Question: What sporting goods companies are located in Herzogenaurach?,[ANS] >> dbp:location >> dbr:Herzogenaurach
translate question to dbpedia path: Entities possibly involved: dbr:Battle_of_the_Thames | Question: Name the commander of Battle of the Thames ?,dbr:Battle_of_the_Thames >> dbo:commander >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Fr._Agnel_Multipurpose_School_and_Junior_College | Question: Name the sports played by Fr. Agnel Multipurpose School and Junior College?,dbr:Fr._Agnel_Multipurpose_School_and_Junior_College >> dbo:sport >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Republic_of_Montenegro_(1992–2006), dbr:Benelux | Question: What is the base currency of the Benelux which can be used in Republic of Montenegro?",dbr:Benelux >> dbp:currency >> [ANS] [SEP] dbr:Republic_of_Montenegro_(1992–2006) >> dbp:currency >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Julian_Leow_Beng_Kim | Question: What is the alma mater of Julian Leow Beng Kim?,dbr:Julian_Leow_Beng_Kim >> dbp:almaMater >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Alan_Jouban, dbr:Eddie_Bravo | Question: Is Eddie Bravo the trainer of Alan Jouban",ASK >> dbr:Alan_Jouban >> dbo:trainer >> dbr:Eddie_Bravo
translate question to dbpedia path: Entities possibly involved: dbr:Lawrence_Realization_Stakes | Question: How many awards have been given to the participants of the Lawrence Realization Stakes?,COUNT >> [VAR1] >> dbo:honours >> [ANS] [SEP] [VAR1] >> dbp:race >> dbr:Lawrence_Realization_Stakes
"translate question to dbpedia path: Entities possibly involved: dbr:Joel_Schumacher, dbr:Mark_Stevens_(film_editor) | Question: List the work  edited by  Mark Stevens and directed by Joel Schumacher?",[ANS] >> dbo:director >> dbr:Joel_Schumacher [SEP] [ANS] >> dbp:editing >> dbr:Mark_Stevens_(film_editor) [SEP] [ANS] >> rdf:type >> dbo:Work
"translate question to dbpedia path: Entities possibly involved: dbr:Dolley_Madison, dbr:William_Eustis | Question: Which president of William Eustus also married to Dolley Madison ?",dbr:Dolley_Madison >> dbo:spouse >> [ANS] [SEP] dbr:William_Eustis >> dbp:president >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Flatbread | Question: Count the different types of Flatbread ?,COUNT >> [ANS] >> dbo:type >> dbr:Flatbread
translate question to dbpedia path: Entities possibly involved: dbr:National_Museum_of_Racing_and_Hall_of_Fame | Question: Count the birthplaces of recepients of the National Museum of Racing and Hall of Fame.,COUNT >> [ANS] >> rdf:type >> dbo:Place [SEP] [VAR1] >> dbo:birthPlace >> [ANS] [SEP] [VAR1] >> dbo:honours >> dbr:National_Museum_of_Racing_and_Hall_of_Fame
translate question to dbpedia path: Entities possibly involved: dbr:Daund_Junction_railway_station | Question: Name the serving line of Daund Junction railway station?,dbr:Daund_Junction_railway_station >> dbo:servingRailwayLine >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Australia | Question: How many companies serve the Australian region?,COUNT >> [ANS] >> dbo:regionServed >> dbr:Australia [SEP] [ANS] >> rdf:type >> dbo:Company
"translate question to dbpedia path: Entities possibly involved: dbr:Garry_Unger | Question: How many teams was Garry Unger in, previously?",COUNT >> [ANS] >> rdf:type >> dbo:SportsTeam [SEP] dbr:Garry_Unger >> dbo:formerTeam >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Main_Course | Question: How many writers worked on the album Main Course?,COUNT >> [VAR1] >> dbp:album >> dbr:Main_Course [SEP] [VAR1] >> dbp:writer >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Luther:_The_Calling | Question: List the popular works of the author of Luther: The Calling ?,[VAR1] >> dbo:notableWork >> [ANS] [SEP] dbr:Luther:_The_Calling >> dbp:author >> [VAR1]
translate question to dbpedia path: Entities possibly involved: dbr:Natural_philosophy | Question: Which were the philosophers whose primary interest was Natural philosophy?,[ANS] >> dbp:mainInterests >> dbr:Natural_philosophy [SEP] [ANS] >> rdf:type >> dbo:Philosopher
"translate question to dbpedia path: Entities possibly involved: dbr:FIS_Alpine_World_Ski_Championships_1950, dbr:Colorado | Question: Was the FIS Alpine World Ski Championship of 1950 held in Colorado?",ASK >> dbr:FIS_Alpine_World_Ski_Championships_1950 >> dbp:hostCity >> dbr:Colorado
translate question to dbpedia path: Entities possibly involved: dbr:Adam_Ludwik_Czartoryski | Question: What is the place of death of the royalties one of whose parents was Adam Ludwik Czartoryski?,[VAR1] >> dbo:parent >> dbr:Adam_Ludwik_Czartoryski [SEP] [VAR1] >> dbp:deathPlace >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Royalty
translate question to dbpedia path: Entities possibly involved: dbr:East_Norwalk_Historical_Cemetery | Question: What is the total number of other restingplace of the politicians whose one of the restingplace is East Norwalk Historical Cemetery?,COUNT >> [VAR1] >> dbp:restingplace >> [ANS] [SEP] [VAR1] >> dbp:restingplace >> dbr:East_Norwalk_Historical_Cemetery
translate question to dbpedia path: Entities possibly involved: dbr:Damon_Hill | Question: Who were the pole drivers in GP when Damon hill was a first driver?,[VAR1] >> dbo:firstDriver >> dbr:Damon_Hill [SEP] [VAR1] >> dbo:poleDriver >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:GrandPrix
translate question to dbpedia path: Entities possibly involved: dbr:Victor_Entertainment | Question: How many albums were released under the Victor Entertainment label?,COUNT >> [ANS] >> dbp:label >> dbr:Victor_Entertainment [SEP] [ANS] >> rdf:type >> dbo:Album
translate question to dbpedia path: Entities possibly involved: dbr:Norwalk_Trainband | Question: In how many places can I find tombs of people who fought in the Norwalk Trainband?,COUNT >> [VAR1] >> dbo:militaryUnit >> dbr:Norwalk_Trainband [SEP] [VAR1] >> dbp:restingplace >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:GeneWeb, dbr:GNU_General_Public_License | Question: Does GeneWeb have the GPL license?",ASK >> dbr:GeneWeb >> dbp:license >> dbr:GNU_General_Public_License
translate question to dbpedia path: Entities possibly involved: dbr:Dad's_Root_Beer | Question: What is the location of Dad's Root Beer on Google maps?,dbr:Dad's_Root_Beer >> dbp:locationCity >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:GNU, dbr:Darcs | Question: Is Darcs released with a GNU license?",ASK >> dbr:Darcs >> dbo:license >> dbr:GNU
translate question to dbpedia path: Entities possibly involved: dbr:Judaism | Question: How many saints have been venerated in Judaism?,COUNT >> [ANS] >> dbo:veneratedIn >> dbr:Judaism [SEP] [ANS] >> rdf:type >> dbo:Saint
translate question to dbpedia path: Entities possibly involved: dbr:Gibson_Les_Paul | Question: How many people are famous for the Gibson Les Paul?,COUNT >> [ANS] >> dbp:notableInstruments >> dbr:Gibson_Les_Paul
translate question to dbpedia path: Entities possibly involved: dbr:Chêne-Bougeries | Question: What municipalities are adjacent to Chne-Bougeries?,[ANS] >> dbp:neighboringMunicipalities >> dbr:Chêne-Bougeries
translate question to dbpedia path: Entities possibly involved: dbr:Mississippi | Question: List all the wine regions of the grapes whose one of the wine region is Mississippi ?,[VAR1] >> dbo:wineRegion >> [ANS] [SEP] [VAR1] >> dbo:wineRegion >> dbr:Mississippi [SEP] [VAR1] >> rdf:type >> dbo:Grape
translate question to dbpedia path: Entities possibly involved: dbr:Azam_F.C. | Question: For which clubs do the players of Azam F.C. play for?,[VAR1] >> dbo:team >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:SoccerPlayer [SEP] dbr:Azam_F.C. >> dbp:name >> [VAR1]
translate question to dbpedia path: Entities possibly involved: dbr:Chordate | Question: What are the mammals whose phylum is Chordate?,[ANS] >> dbo:phylum >> dbr:Chordate [SEP] [ANS] >> rdf:type >> dbo:Mammal
translate question to dbpedia path: Entities possibly involved: dbr:MTR | Question: Give me an estimate of the number of manufacturers whose products are managed by MTR?,COUNT >> [VAR1] >> dbo:manufacturer >> [ANS] [SEP] [VAR1] >> dbo:operator >> dbr:MTR
translate question to dbpedia path: Entities possibly involved: dbr:Rickenbacker | Question: How many artists play as Rickenbacker?,COUNT >> [ANS] >> dbo:instrument >> dbr:Rickenbacker [SEP] [ANS] >> rdf:type >> dbo:Artist
translate question to dbpedia path: Entities possibly involved: dbr:Anne_Hidalgo | Question: Which citys mayor is anne hidalgo?,[ANS] >> dbo:mayor >> dbr:Anne_Hidalgo
