input_text,target_text
translate question to dbpedia path: Question: Who is the singer of the album which has a song Me and My arrow ? | Entities possibly involved: dbr:Me_and_My_Arrow,[VAR1] >> dbp:narrated >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Album [SEP] dbr:Me_and_My_Arrow >> dbo:album >> [VAR1]
translate question to dbpedia path: Question: In how many different places can I fnd Modern Architectural buildings? | Entities possibly involved: dbr:Modern_architecture,COUNT >> [VAR1] >> dbp:address >> [ANS] [SEP] [VAR1] >> dbp:architecturalStyle >> dbr:Modern_architecture
translate question to dbpedia path: Question: What are the houses of Parliament Security Services ? | Entities possibly involved: dbr:Parliament_Security_Services,dbr:Parliament_Security_Services >> dbp:houses >> [ANS]
translate question to dbpedia path: Question: Count the  origin of the beverages which have been originated in england / | Entities possibly involved: dbr:England,COUNT >> [VAR1] >> dbp:origin >> [ANS] [SEP] [VAR1] >> dbp:origin >> dbr:England
translate question to dbpedia path: Question: Count the number of people became famous for when Andrew Jackson was a commander ? | Entities possibly involved: dbr:Andrew_Jackson,COUNT >> [ANS] >> dbo:knownFor >> [VAR1] [SEP] [VAR1] >> dbo:commander >> dbr:Andrew_Jackson
translate question to dbpedia path: Question: During the reigns of which monarchs was the name to the  Israelite kingdom as United Monarch? | Entities possibly involved: dbr:Kingdom_of_Israel_(united_monarchy),[ANS] >> dbp:title >> dbr:Kingdom_of_Israel_(united_monarchy)
translate question to dbpedia path: Question: What is the person known for who is the movie director of Sleepy-Time Squirrel ? | Entities possibly involved: dbr:Sleepy-Time_Squirrel,[VAR1] >> dbo:knownFor >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Person [SEP] dbr:Sleepy-Time_Squirrel >> dbp:director >> [VAR1]
translate question to dbpedia path: Question: Which nation is the origin of Dornier Aerodyne ? | Entities possibly involved: dbr:Dornier_Aerodyne,dbr:Dornier_Aerodyne >> dbp:nationalOrigin >> [ANS]
translate question to dbpedia path: Question: Which type of  building is Qun Thnh Temple ? | Entities possibly involved: dbr:Quán_Thánh_Temple,dbr:Quán_Thánh_Temple >> dbp:buildingType >> [ANS]
translate question to dbpedia path: Question: Who is the artist of the album which has the song I Can't Change the World ? | Entities possibly involved: dbr:I_Can't_Change_the_World,[VAR1] >> dbp:artist >> [ANS] [SEP] dbr:I_Can't_Change_the_World >> dbp:album >> [VAR1]
"translate question to dbpedia path: Question: List TV shows with producer as Erik Bork and company is DreamWorks Television ? | Entities possibly involved: dbr:Erik_Bork, dbr:DreamWorks_Television",[ANS] >> dbo:company >> dbr:DreamWorks_Television [SEP] [ANS] >> dbo:producer >> dbr:Erik_Bork [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow
"translate question to dbpedia path: Question: Which mountain range is the one with Ponte d'Aveneyre and Le Gibloux? | Entities possibly involved: dbr:Le_Gibloux, dbr:Pointe_d'Aveneyre",dbr:Le_Gibloux >> dbo:mountainRange >> [ANS] [SEP] dbr:Pointe_d'Aveneyre >> dbo:mountainRange >> [ANS]
translate question to dbpedia path: Question: Collaborators of Demis Roussos have composed music for which movies? | Entities possibly involved: dbr:Demis_Roussos,[ANS] >> dbo:musicComposer >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Film [SEP] [VAR1] >> dbp:associatedActs >> dbr:Demis_Roussos
translate question to dbpedia path: Question: In how many places are the tombs of everyone who died in England? | Entities possibly involved: dbr:England,COUNT >> [ANS] >> rdf:type >> dbo:Place [SEP] [VAR1] >> dbp:placeOfBurial >> [ANS] [SEP] [VAR1] >> dbp:placeOfDeath >> dbr:England
translate question to dbpedia path: Question: Where did the people beatified by Pope Pius X die? | Entities possibly involved: dbr:Pope_Pius_X,[VAR1] >> dbp:beatifiedBy >> dbr:Pope_Pius_X [SEP] [VAR1] >> dbp:deathPlace >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Person
translate question to dbpedia path: Question: Name all the venues of the convention which has also been hosted in San Diego Convention ? | Entities possibly involved: dbr:San_Diego_Convention_Center,[VAR1] >> dbp:venue >> [ANS] [SEP] [VAR1] >> dbp:venue >> dbr:San_Diego_Convention_Center
translate question to dbpedia path: Question: Count the different genres of music made by Argentinian bands? | Entities possibly involved: dbr:Argentina,COUNT >> [ANS] >> rdf:type >> dbo:MusicGenre [SEP] [VAR1] >> dbo:genre >> [ANS] [SEP] [VAR1] >> dbo:hometown >> dbr:Argentina
translate question to dbpedia path: Question: How many famous people are from the Filipinos? | Entities possibly involved: dbr:Filipinos,COUNT >> [ANS] >> dbo:stateOfOrigin >> dbr:Filipinos
translate question to dbpedia path: Question: How many people have managed a club which owns the Riverside Stadium? | Entities possibly involved: dbr:Riverside_Stadium,COUNT >> [ANS] >> dbo:managerClub >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Person [SEP] [VAR1] >> dbp:ground >> dbr:Riverside_Stadium
"translate question to dbpedia path: Question: Where are the burial grounds of Willem Cornelis Janse van Rensburg and Thomas Franois Burgers? | Entities possibly involved: dbr:Willem_Cornelis_Janse_van_Rensburg, dbr:Thomas_François_Burgers",dbr:Thomas_François_Burgers >> dbp:restingplace >> [ANS] [SEP] dbr:Willem_Cornelis_Janse_van_Rensburg >> dbp:restingplace >> [ANS]
"translate question to dbpedia path: Question: Was George Cash in the western australian parliament? | Entities possibly involved: dbr:Western_Australia, dbr:George_Cash",ASK >> dbr:George_Cash >> dbp:parliament >> dbr:Western_Australia
translate question to dbpedia path: Question: What are the school mascots in Blytheville school district? | Entities possibly involved: dbr:Blytheville_School_District,[VAR1] >> dbp:district >> dbr:Blytheville_School_District [SEP] [VAR1] >> dbp:mascot >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:School
"translate question to dbpedia path: Question: Which country has the Carmel Winery and the Teperberg 1870 winery ? | Entities possibly involved: dbr:Teperberg_1870, dbr:Carmel_Winery",dbr:Carmel_Winery >> dbp:locationCountry >> [ANS] [SEP] dbr:Teperberg_1870 >> dbp:locationCountry >> [ANS]
translate question to dbpedia path: Question: Count the religions followed by people living in British Columbia. | Entities possibly involved: dbr:British_Columbia,COUNT >> [VAR1] >> dbp:religion >> [ANS] [SEP] [VAR1] >> dbp:residence >> dbr:British_Columbia
translate question to dbpedia path: Question: List the characters of Lysistrata ? | Entities possibly involved: dbr:Lysistrata,dbr:Lysistrata >> dbp:characters >> [ANS]
"translate question to dbpedia path: Question: Is Joe Schilling the trainer of Nick Diaz? | Entities possibly involved: dbr:Joe_Schilling, dbr:Nick_Diaz",ASK >> dbr:Nick_Diaz >> dbo:trainer >> dbr:Joe_Schilling
translate question to dbpedia path: Question: In how many districts is there a borough called tendring? | Entities possibly involved: dbr:Tendring,COUNT >> [VAR1] >> dbo:district >> [ANS] [SEP] [VAR1] >> dbp:borough >> dbr:Tendring
"translate question to dbpedia path: Question: For everyone who died in paris, count their different fields of work. | Entities possibly involved: dbr:Paris",COUNT >> [VAR1] >> dbp:deathPlace >> dbr:Paris [SEP] [VAR1] >> dbp:fields >> [ANS]
translate question to dbpedia path: Question: What is the meaning of Heydar ? | Entities possibly involved: dbr:Heydar,dbr:Heydar >> dbp:meaning >> [ANS]
translate question to dbpedia path: Question: On how many different grounds were seasons chaired by Ronaldo held? | Entities possibly involved: dbr:Ronaldo,COUNT >> [VAR1] >> dbo:chairman >> dbr:Ronaldo [SEP] [VAR1] >> dbo:ground >> [ANS]
translate question to dbpedia path: Question: Sentinel High School  team is known as ? | Entities possibly involved: dbr:Sentinel_High_School,dbr:Sentinel_High_School >> dbp:teamName >> [ANS]
"translate question to dbpedia path: Question: Sampson Cudjoe plays for the Ghana national team? | Entities possibly involved: dbr:Sampson_Cudjoe, dbr:Ghana",ASK >> dbr:Sampson_Cudjoe >> dbp:nationalteam >> dbr:Ghana
translate question to dbpedia path: Question: Give me a count of all ice hockey players whose teams are headcoached by John Tortorella? | Entities possibly involved: dbr:John_Tortorella,COUNT >> [ANS] >> dbo:team >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:IceHockeyPlayer [SEP] [VAR1] >> dbp:headCoach >> dbr:John_Tortorella
translate question to dbpedia path: Question: How many leagues have used the O.co Coliseum? | Entities possibly involved: dbr:O.co_Coliseum,COUNT >> dbr:O.co_Coliseum >> dbo:tenant >> [ANS]
"translate question to dbpedia path: Question: What is the common palce of study for jack McGregor and Philip W. Pillsbury ? | Entities possibly involved: dbr:Jack_McGregor, dbr:Philip_W._Pillsbury",dbr:Jack_McGregor >> dbo:education >> [ANS] [SEP] dbr:Philip_W._Pillsbury >> dbp:education >> [ANS]
"translate question to dbpedia path: Question: What team did the players start their careers with, who right now play for Fleisher Yarn? | Entities possibly involved: dbr:Fleisher_Yarn",[VAR1] >> dbo:team >> dbr:Fleisher_Yarn [SEP] [VAR1] >> dbp:debutteam >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Athlete
translate question to dbpedia path: Question: Where did the people die who were known for Young Life? | Entities possibly involved: dbr:Young_Life,[VAR1] >> dbo:deathPlace >> [ANS] [SEP] [VAR1] >> dbo:knownFor >> dbr:Young_Life [SEP] [VAR1] >> rdf:type >> dbo:Person
"translate question to dbpedia path: Question: Does Lionel Messi play in the Argentina National Football Team? | Entities possibly involved: dbr:Argentina_national_football_team, dbr:Lionel_Messi",ASK >> dbr:Lionel_Messi >> dbp:nationalteam >> dbr:Argentina_national_football_team
"translate question to dbpedia path: Question: What is the musical whose music is by Jose Luis Narom,  based upon? | Entities possibly involved: dbr:José_Luis_Narom",[VAR1] >> dbo:basedOn >> [ANS] [SEP] [VAR1] >> dbo:musicBy >> dbr:José_Luis_Narom [SEP] [VAR1] >> rdf:type >> dbo:Musical
"translate question to dbpedia path: Question: Is the Providence Chapel, Charlwood made in New English style of architecture? | Entities possibly involved: dbr:New_England, dbr:Providence_Chapel,_Charlwood","ASK >> dbr:Providence_Chapel,_Charlwood >> dbp:style >> dbr:New_England"
translate question to dbpedia path: Question: Who are the people which ITV(TV network) has employed? | Entities possibly involved: dbr:ITV_(TV_network),[ANS] >> dbp:employer >> dbr:ITV_(TV_network)
translate question to dbpedia path: Question: Which kind of buildings are found in England? | Entities possibly involved: dbr:England,[VAR1] >> dbo:type >> [ANS] [SEP] [VAR1] >> dbp:locationCountry >> dbr:England [SEP] [VAR1] >> rdf:type >> dbo:Building
"translate question to dbpedia path: Question: In which state is the team, which has John Roeslein? | Entities possibly involved: dbr:John_Roeslein",[VAR1] >> dbp:state >> [ANS] [SEP] dbr:John_Roeslein >> dbo:team >> [VAR1]
translate question to dbpedia path: Question: Give me the count of all people who ascented a peak in California? | Entities possibly involved: dbr:California,COUNT >> [ANS] >> rdf:type >> dbo:Person [SEP] [VAR1] >> dbo:firstAscentPerson >> [ANS] [SEP] [VAR1] >> dbo:locatedInArea >> dbr:California
translate question to dbpedia path: Question: List the total number of regions of the building whose are located in\Grand Forks Air Force Base? | Entities possibly involved: dbr:Grand_Forks_Air_Force_Base,COUNT >> [VAR1] >> dbo:region >> [ANS] [SEP] [VAR1] >> dbo:region >> dbr:Grand_Forks_Air_Force_Base
"translate question to dbpedia path: Question: Is Halyna Kukhar the former coach of Stanislav Morozov? | Entities possibly involved: dbr:Halyna_Kukhar, dbr:Stanislav_Morozov",ASK >> dbr:Stanislav_Morozov >> dbo:formerCoach >> dbr:Halyna_Kukhar
translate question to dbpedia path: Question: Rickenbacker is a musical instrument played by which artists? | Entities possibly involved: dbr:Rickenbacker,[ANS] >> dbo:instrument >> dbr:Rickenbacker [SEP] [ANS] >> rdf:type >> dbo:MusicalArtist
translate question to dbpedia path: Question: List down all the associcated musical artist of the artist of In a Word or 2 ? | Entities possibly involved: dbr:In_a_Word_or_2,[VAR1] >> dbo:associatedMusicalArtist >> [ANS] [SEP] dbr:In_a_Word_or_2 >> dbp:artist >> [VAR1]
translate question to dbpedia path: Question: Joe Shuster has created how many comics character ? | Entities possibly involved: dbr:Joe_Shuster,COUNT >> [ANS] >> dbp:creators >> dbr:Joe_Shuster [SEP] [ANS] >> rdf:type >> dbo:ComicsCharacter
translate question to dbpedia path: Question: Which currency is primarily used by the company which is the distributing label of VDE-Gallo Records? | Entities possibly involved: dbr:VDE-Gallo_Records,[VAR1] >> dbp:currency >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Organisation [SEP] dbr:VDE-Gallo_Records >> dbo:distributingLabel >> [VAR1]
translate question to dbpedia path: Question: Name whose youth club was FC Barcelona ? | Entities possibly involved: dbr:FC_Barcelona,[ANS] >> dbp:youthclubs >> dbr:FC_Barcelona
translate question to dbpedia path: Question: Which awards did the writer of Persona win ? | Entities possibly involved: dbr:Persona_(1966_film),[VAR1] >> dbp:awards >> [ANS] [SEP] dbr:Persona_(1966_film) >> dbo:writer >> [VAR1]
translate question to dbpedia path: Question: What is the highschool of the american football player who joined the Robert Morris Colonials program? | Entities possibly involved: dbr:Robert_Morris_Colonials_football,[VAR1] >> dbo:school >> dbr:Robert_Morris_Colonials_football [SEP] [VAR1] >> dbp:highschool >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:AmericanFootballPlayer
"translate question to dbpedia path: Question: Was the Army Air Corps honored for the battle of Iraq? | Entities possibly involved: dbr:Army_Air_Corps_(United_Kingdom), dbr:Iraq",ASK >> dbr:Army_Air_Corps_(United_Kingdom) >> dbp:battleHonours >> dbr:Iraq
translate question to dbpedia path: Question: How many awards have graduates from the University of Queensland earned? | Entities possibly involved: dbr:University_of_Queensland,COUNT >> [VAR1] >> dbo:almaMater >> dbr:University_of_Queensland [SEP] [VAR1] >> dbp:awards >> [ANS]
"translate question to dbpedia path: Question: Name the sea located near Europe and has a nearby city as Rostock ? | Entities possibly involved: dbr:Europe, dbr:Rostock",[ANS] >> dbo:location >> dbr:Europe [SEP] [ANS] >> dbp:cities >> dbr:Rostock [SEP] [ANS] >> rdf:type >> dbo:Sea
translate question to dbpedia path: Question: What ingredients are used in preparing the dish of Ragout fin? | Entities possibly involved: dbr:Ragout_fin,dbr:Ragout_fin >> dbo:ingredient >> [ANS]
translate question to dbpedia path: Question: In how many nations does Rhaetian Railways own train stations? | Entities possibly involved: dbr:Rhaetian_Railway,COUNT >> [ANS] >> rdf:type >> dbo:Country [SEP] [VAR1] >> dbo:country >> [ANS] [SEP] [VAR1] >> dbo:owningOrganisation >> dbr:Rhaetian_Railway
"translate question to dbpedia path: Question: Does Saneh Lungkeaw play for the Thailand's national team? | Entities possibly involved: dbr:Saneh_Lungkeaw, dbr:Thailand",ASK >> dbr:Saneh_Lungkeaw >> dbp:nationalteam >> dbr:Thailand
"translate question to dbpedia path: Question: Which country's national motto is ""Truth prevails""? | Entities possibly involved: dbr:Truth_prevails",[ANS] >> dbp:nationalMotto >> dbr:Truth_prevails [SEP] [ANS] >> rdf:type >> dbo:Country
translate question to dbpedia path: Question: Where was William anthony trained ? | Entities possibly involved: dbr:William_Anthony_(artist),dbr:William_Anthony_(artist) >> dbp:training >> [ANS]
